Title,Price (€),Avg Review,Review Count,Availability,Delivery,Has Prime,Image,ASIN,Brand,Model Number,Product Dimensions,Item Weight,Best Sellers Rank,URL
"2-in-1 Porcelain Mug and Coaster/Lid Set - Pumpkin - Autumn Harvest, Large - Tea, Breakfast, Coffee",16.65,4.2,41,In stock,FREE delivery 12 - 15 December. Details,No,https://m.media-amazon.com/images/I/71fYLu++hyL._AC_SX679_.jpg,B0DGLLR8X5,,,‎9.5 x 9.5 x 8.5 cm; 390 g,,,https://www.amazon.nl/-/en/Porcelain-Mug-Coaster-Lid-Set/dp/B0DGLLR8X5/ref=sr_1_174
Nostalgic-Art 43033 Volkswagen Retro Coffee Mug - VW Bulli Good Things are Aheay of You Large Licence Mug with Cute T1 Motif Gift Idea for Vintage Lovers 330 ml,11.95,4.8,3380,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 10 hrs 38 mins",No,https://m.media-amazon.com/images/I/61lo38W6shL._AC_SX679_.jpg,B01N3CIZXJ,,,,,,https://www.amazon.nl/-/en/Nostalgic-Art-43033-Volkswagen-Retro-Coffee/dp/B01N3CIZXJ/ref=sr_1_34
"Stainless Steel Cups, Premium Metal Camping Cups, Lightweight Mugs, Stackable Cup for Travel, Outdoor, Camping(500ml)",8.34,,,In stock,FREE delivery 16 - 20 December. Details,No,https://m.media-amazon.com/images/I/51frYjFKdkL._AC_SX679_.jpg,B0FXB87Q8Z,,,‎14 x 9 x 9 cm; 153 g,,,https://www.amazon.nl/-/en/Gettimore-Stainless-Premium-Lightweight-Stackable/dp/B0FXB87Q8Z/ref=sr_1_55
Stanley Café-To-Go Thermos Cup 0.23L - Keeps Hot for 3 Hours - Cold for 4 Hours - Leakproof - Dishwasher Safe - Camping Cup with Handle - Perfect for on the go - Thermos Coffee Cup - Black,24.65,4.4,39,,"FREE delivery Tuesday, 9 December",Yes,https://m.media-amazon.com/images/I/61a51XBcmGL._AC_SX679_.jpg,‎B0FGJW5R8B,‎Stanley,,‎7.76 x 7.76 x 15.8 cm; 40 g,,,https://www.amazon.nl/-/en/Stanley-Caf%C3%A9-Go-Thermos-0-23L/dp/B0FGJW5R8B/ref=sr_1_160
"Lifeventure Silicon Ellipse Foldable Portable Mug for Camping, Travel & Outdoor - Navy Blue",7.49,4.3,59,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 10 hrs 21 mins",No,https://m.media-amazon.com/images/I/711hWls4OhL._AC_SX679_.jpg,‎B08P52LDSG,‎Lifeventure,,‎9.8 x 9.8 x 8.3 cm; 64 g,,,https://www.amazon.nl/-/en/Lifeventure-Silicon-Ellipse-Foldable-Portable/dp/B08P52LDSG/ref=sr_1_148
"Milu Travel Mug, Coffee Mug, Thermo-Insulated, 210 ml, 100% Leak-Proof, Stainless Steel Drinking Cup, Car with Double Wall Insulation, Thermal Mug, Pink",18.95,4.2,107,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 11 hrs 21 mins",No,https://m.media-amazon.com/images/I/81yggMjQaJL._AC_SX679_.jpg,B0BN65WHDQ,,,‎8 x 8 x 14 cm; 370 g,,,https://www.amazon.nl/Milu-Thermal-Cup-Leakproof-Insulation/dp/B0BN65WHDQ/ref=cs_sr_dp_3
"Cricut 2009392 Stackable Empty Mugs White 300ml (10oz) 4 x Infusible Ink Sublimation Mugs for use with Cricut Mug Press and Cricut Infusible Ink,4 Pieces (Pack of 1),Colour: White",16.99,4.7,293,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 11 hrs 21 mins",No,https://m.media-amazon.com/images/I/51xuecSaggL._AC_SX679_.jpg,B09NMR8LYH,,,‎25.91 x 25.91 x 11 cm; 997.9 g,,,https://www.amazon.nl/-/en/Cricut-2009392-Stackable-Infusible-Sublimation/dp/B09NMR8LYH/ref=sr_1_186
"Joseph Joseph Sipp Travel Mug, Hygienic, Leak-proof, Reusable Mug, Coffee & Tea Insulated Cup with Lid, 450ml (16 fl.oz), Steel",27.57,4.2,3990,In stock,"FREE delivery Tomorrow, 2 December. Order within 11 hrs 20 mins",Yes,https://m.media-amazon.com/images/I/41IKiYuRzrL._AC_SX679_.jpg,B0B1MTZXXZ,,,‎8.13 x 8.13 x 17.6 cm; 272.16 g,,,https://www.amazon.nl/-/en/Joseph-Hygienic-Leak-proof-Reusable-Insulated/dp/B0B1MTZXXZ/ref=sr_1_205
"Vicloon double walled glass mugs, 2pcs coffee cups glass set 250ml, borosilicate glass cups, for tea coffee latte cappuccino, espresso, beer",12.74,3.7,7,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 10 hrs 35 mins",No,https://m.media-amazon.com/images/I/61pq9EXAdSL._AC_SX679_.jpg,B01M1OYY8M,,,,,,https://www.amazon.nl/-/en/Vicloon-double-borosilicate-cappuccino-espresso/dp/B01M1OYY8M/ref=sr_1_150
"LIFVER 20oz coffee mugs set of 4, large ceramic coffee mugs with handles for coffee tea hot cocoa, espresso cups gifts for him her, Jumbo soup mugs set of 4",35.82,4.7,2753,In stock,"FREE delivery Wednesday, 3 December. Order within 11 hrs 19 mins",Yes,https://m.media-amazon.com/images/I/61a2v30mxOL._AC_SX679_.jpg,B07ZP2TVX8,,,,,,https://www.amazon.nl/LIFVER-Coffee-Modern-ceramic-Reactive/dp/B07ZP2TVX8/ref=cs_sr_dp_3
"Emsa 515681 Insulated Drinking Cup, Mobile Enjoyment, 200 ml, Rotatable Drinking Cap, Red, Travel Cup",,3.9,6707,"Currently unavailable.
We don't know when or if this item will be back in stock.",,No,https://m.media-amazon.com/images/I/51XisIYHyfL._AC_SY879_.jpg,B01415MB1A,,,‎28 x 28 x 18 cm; 181 g,,,https://www.amazon.nl/-/en/Emsa-514515-insulated-drinking-water/dp/B01415MB1A/ref=cs_sr_dp_3
"Pantone Breakfast Mug Made of Robust Porcelain, Durable, Dirt-Repellent, Scratch-resistant, Odourless, Coffee Cups, 350 ml, Gift Idea for Christmas, Dishwasher and Microwave Cup",8.03,5.0,14,In stock,"FREE delivery Thursday, 4 December on your first order shipped by Amazon. Order within 22 hrs 59 mins",No,https://m.media-amazon.com/images/I/61SNHQmMvBL._AC_SX679_.jpg,B0DP3CTLPK,,,‎21.5 x 21.5 x 13 cm; 360 g,,,https://www.amazon.nl/-/en/Breakfast-Porcelain-Dirt-Repellent-Scratch-resistant-Dishwasher/dp/B0DP3CTLPK/ref=sr_1_56
"YETI Rambler Mug, Vacuum Insulated Stainless Steel Stackable Mug with Magslider Lid, Tropical Pink, 10 oz (295 ml)",30.0,4.6,526,In stock,"FREE delivery Tomorrow, 2 December. Order within 7 hrs 33 mins",Yes,https://m.media-amazon.com/images/I/61hJ2LgVinL._AC_SX679_.jpg,B0D3HZPRG6,,,,,,https://www.amazon.nl/-/en/Rambler-Insulated-Stainless-Stackable-Magslider/dp/B0D3HZPRG6/ref=cs_sr_dp_5
MAMEIDO 350 ml Thermal Mug to Go Stainless Steel Double-Walled Insulated Leak-Proof Coffee to Go Cup with Keep Warm Function (Desert Sage),22.38,4.5,7818,In stock,"FREE delivery Tomorrow, 2 December. Order within 11 hrs 17 mins",Yes,https://m.media-amazon.com/images/I/71LCQvqRQsL._AC_SX679_.jpg,‎B0C7CXP4HN,‎MAMEIDO,‎TB-0350,‎9.1 x 9.1 x 14 cm; 252 g,,,https://www.amazon.nl/-/en/Stainless-Double-Walled-Insulated-Leak-Proof-Function/dp/B0C7CXP4HN/ref=cs_sr_dp_5
What Part of Don't You Understand Engineer Gifts Funny Sarcastic Math Teacher Engineering Student Novelty Drinkware Ceramic Mug 11oz White,12.97,4.6,106,"Temporarily out of stock.
We are working hard to be back in stock. Place your order and we’ll email you when we have an estimated delivery date.",,No,https://m.media-amazon.com/images/I/518VXZcJbtL._AC_SX679_.jpg,B0BVFQ68HY,,,‎10.03 x 10.03 x 11.51 cm; 311.84 g,,,https://www.amazon.nl/-/en/Understand-Engineer-Sarcastic-Engineering-Drinkware/dp/B0BVFQ68HY/ref=sr_1_149
"Emsa N20201 Travel Mug Classic Thermos Cup, 0.36 Litres, New Comfort Screw Cap, Stainless Steel, 4 Hours Hot and 8 Hours Cold, 100% Dense, Dishwasher Safe, 360° Drinking Opening, Rustproof",14.63,4.7,122,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 10 hrs 31 mins",No,https://m.media-amazon.com/images/I/61fAJstc36L._AC_SX679_.jpg,B0BW8SFCVT,,,‎22.2 x 22.2 x 8.8 cm; 340 g,,,https://www.amazon.nl/-/en/N20201-Stainless-Dishwasher-Drinking-Rustproof/dp/B0BW8SFCVT/ref=sr_1_39
"Large Ceramic Mug, 700 ml, Large Cereal Bowl with Handle, Salad Bowl, Large Tea Cup with Lid and Spoon, Reusable Porcelain Coffee Mug, Porcelain Coffee Mug, Mug, Light Red",14.49,4.3,27,"Temporarily out of stock.
We are working hard to be back in stock. Place your order and we’ll email you when we have an estimated delivery date.",,No,https://m.media-amazon.com/images/I/61w7Qyq-VYL._AC_SX679_.jpg,B0FGPWK4G9,,,‎13.7 x 13.7 x 8 cm; 690 g,,,https://www.amazon.nl/-/en/Ceramic-Breakfast-Microwave-Suitable-Black-Green/dp/B0FGPWK4G9/ref=cs_sr_dp_2
Joeji's Kitchen Set of 6 x 350ml Colored Coffee Mugs stoneware tea mug - Coffee tea chocolate and other beverages to keep warm or chilled longer,26.21,4.6,249,In stock,"FREE delivery Tomorrow, 2 December. Order within 9 hrs 14 mins",Yes,https://m.media-amazon.com/images/I/515o+j5p-dL._AC_SX679_.jpg,B09BX1KFMT,,,‎9 x 9 x 9 cm; 350 g,,,https://www.amazon.nl/-/en/Joejis-Kitchen-Colored-Coffee-stoneware/dp/B09BX1KFMT/ref=sr_1_146
HATSUNE MIKU - Mug Heat Change - 460 ml - Hatsune Miku - cardboard,12.89,5.0,4,,"FREE delivery Monday, 8 December",Yes,https://m.media-amazon.com/images/I/81IwPQIUkEL._SY342_.jpg,,,,,,,https://www.amazon.nl/-/en/HATSUNE-MIKU-Change-Hatsune-cardboard/dp/B0DKJXLN6R/ref=sr_1_77
Cat Mug | Touch My Coffee | Gifts for Mom | Birthday Gifts for Women | Coffee Cat Mug | Rude Sarcastic Mugs | Cat Mugs for Women Men | Gifts for,16.26,4.5,73,In stock,"FREE delivery Wednesday, 3 December on your first order shipped by Amazon. Order within 12 hrs 14 mins",No,https://m.media-amazon.com/images/I/719NdbcpSXL._AC_SX522_.jpg,‎B0CBPTLG8M,‎Jungle Mug,‎MUG2199,‎12.5 x 12.5 x 9 cm; 350 g,,,https://www.amazon.nl/-/en/Touch-Coffee-Gifts-Birthday-Sarcastic/dp/B0CBPTLG8M/ref=sr_1_111
"CS COSDDI Travel Mugs, Insulated Cup with Leakproof Lid, Reusable Travel Mug, Car Cup, Stainless Steel Mug for Hot and Cold Coffee, Water and Tea (Orange White, 380ml)",15.09,4.3,3522,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 9 hrs 58 mins",No,https://m.media-amazon.com/images/I/51DH-fg+UpL._AC_SX679_.jpg,B09SH3LD8F,,,‎14 x 14 x 7 cm; 270 g,,,https://www.amazon.nl/-/en/Thermal-Insulated-Leakproof-Reusable-Stainless/dp/B09SH3LD8F/ref=cs_sr_dp_2
Sass & Belle Mandala Elephant Grey Mug,25.0,4.5,316,Usually dispatched within 3 to 4 days,€3.99 delivery 13 - 16 December. Details,No,https://m.media-amazon.com/images/I/51Ml6N6W-PL._SX445_.jpg,,,,,,,https://www.amazon.nl/-/en/Sass-Belle-Mandala-Elephant-Grey/dp/B07GQXWL7L/ref=sr_1_148_mod_new
"Milu Thermal Cup - 210 ml 100% Leakproof - Insulated Cup, Coffee Cup to Go, Drinking Cup Made of Stainless Steel - Car Cup Double Wall Insulation - Travel Mug - Travel Mug - Brown",18.95,4.3,9118,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 9 hrs 57 mins",No,https://m.media-amazon.com/images/I/81o+evMuHiL._AC_SX679_.jpg,B07HMHT2BG,,,‎8 x 8 x 14 cm; 370 g,,,https://www.amazon.nl/-/en/Milu-Thermal-Cup-Leakproof-Insulation/dp/B07HMHT2BG/ref=cs_sr_dp_5
"Emsa N20201 Travel Mug Classic Thermos Cup, 0.36 Litres, New Comfort Screw Cap, Stainless Steel, 4 Hours Hot and 8 Hours Cold, 100% Dense, Dishwasher Safe, 360° Drinking Opening, Rustproof",14.63,4.7,122,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 9 hrs 12 mins",No,https://m.media-amazon.com/images/I/61fAJstc36L._AC_SX679_.jpg,B0BW8SFCVT,,,‎22.2 x 22.2 x 8.8 cm; 340 g,,,https://www.amazon.nl/-/en/N20201-Stainless-Dishwasher-Drinking-Rustproof/dp/B0BW8SFCVT/ref=sr_1_47
"Joseph Joseph Sipp Travel Mug, Hygienic, Leak-proof, Reusable Mug, Coffee & Tea Insulated Cup with Lid, 450ml (16 fl.oz), Steel",27.57,4.2,3990,In stock,"FREE delivery Tomorrow, 2 December. Order within 9 hrs 56 mins",Yes,https://m.media-amazon.com/images/I/41IKiYuRzrL._AC_SX679_.jpg,B0B1MTZXXZ,,,‎8.13 x 8.13 x 17.6 cm; 272.16 g,,,https://www.amazon.nl/-/en/Joseph-Hygienic-Leak-proof-Reusable-Insulated/dp/B0B1MTZXXZ/ref=sr_1_225
Disney - Mrs. Potts (Mrs.Bric) - Teiera 3D Sagomata In Ceramica,11.17,4.6,8423,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 9 hrs 11 mins",No,https://m.media-amazon.com/images/I/71rlwuAtEvL._AC_SX522_.jpg,‎B0722XD7KD,‎Paladone,‎PP3556DP,‎11 x 11 x 10 cm; 270 g,,,https://www.amazon.nl/-/en/Disney-Mrs-Bric-Teiera-Sagomata-Ceramica/dp/B0722XD7KD/ref=sr_1_159
"Stanley Quencher H2.0 Flowstate Tumbler 1.2L - 11 Hours Cold - 48 Hours With Ice - Drinking Bottle With Straw, Handle And Lid - Dishwasher Safe - Thermos Cup For Cold Drinks - Plum",34.99,4.4,10538,In stock,"FREE delivery Thursday, 4 December. Order within 22 hrs 10 mins",Yes,https://m.media-amazon.com/images/I/61gpaVoAi2L._AC_SX679_.jpg,B0DFWW8JZN,,,‎14.8 x 14.8 x 31.8 cm; 650 g,,,https://www.amazon.nl/-/en/Stanley-Quencher-H2-0-Flowstate-Tumbler/dp/B0DFWW8JZN/ref=sr_1_32
"MAMEIDO Thermocup 350 ml, coffee cup to go made of stainless steel, double-walled insulated, leak-proof, coffee to go cup with keep warm function (Oak Wood)",11.19,4.5,7818,,FREE delivery 27 December - 8 January on your first order shipped by Amazon,No,https://m.media-amazon.com/images/I/71i9GTeBozL._AC_SX679_.jpg,‎B08THHFHZV,‎MAMEIDO,‎HU-XI-170,‎9.1 x 9.1 x 13.7 cm; 252 g,,,https://www.amazon.nl/-/en/Thermocup-stainless-double-walled-insulated-leak-proof/dp/B08THHFHZV/ref=sr_1_10
